date,level
2023-02-19,76.0
2023-02-20,77.0
2023-02-21,79.0
2023-02-22,83.0
2023-02-23,83.0
2023-02-24,80.0
2023-02-25,79.0
2023-02-26,83.0
2023-02-27,79.0
