date,level
2023-02-19,36.0
2023-02-20,36.0
2023-02-21,36.0
2023-02-22,34.0
2023-02-23,34.0
2023-02-24,36.0
2023-02-25,36.0
2023-02-26,38.0
2023-02-27,40.0
