date,level
2023-02-19,123.0
2023-02-20,124.0
2023-02-21,120.0
2023-02-22,120.0
2023-02-23,124.0
2023-02-24,121.0
2023-02-25,123.0
2023-02-26,123.0
2023-02-27,123.0
