date,level
2023-02-19,96.0
2023-02-20,94.0
2023-02-21,90.0
2023-02-22,85.0
2023-02-23,81.0
2023-02-24,78.0
2023-02-25,72.0
2023-02-26,70.0
2023-02-27,66.0
