date,level
2023-02-19,132.0
2023-02-20,132.0
2023-02-21,131.0
2023-02-22,130.0
2023-02-23,130.0
2023-02-24,130.0
2023-02-25,129.0
2023-02-26,129.0
2023-02-27,130.0
