date,level
2023-02-19,40.0
2023-02-20,39.0
2023-02-21,39.0
2023-02-22,38.0
2023-02-23,39.0
2023-02-24,39.0
2023-02-25,38.0
2023-02-26,38.0
2023-02-27,40.0
