date,level
2023-02-19,567.0
2023-02-20,561.0
2023-02-21,561.0
2023-02-22,561.0
2023-02-23,561.0
2023-02-24,560.0
2023-02-25,560.0
2023-02-26,557.0
2023-02-27,552.0
