date,level
2023-02-19,54.0
2023-02-20,54.0
2023-02-21,54.0
2023-02-22,54.0
2023-02-23,54.0
2023-02-24,54.0
2023-02-25,52.0
2023-02-26,52.0
2023-02-27,50.0
