date,level
2023-02-19,124.0
2023-02-20,126.0
2023-02-21,128.0
2023-02-22,126.0
2023-02-23,123.0
2023-02-24,122.0
2023-02-25,125.0
2023-02-26,125.0
2023-02-27,127.0
