date,level
2023-02-19,567.0
2023-02-20,564.0
2023-02-21,573.0
2023-02-22,581.0
2023-02-23,586.0
2023-02-24,576.0
2023-02-25,569.0
2023-02-26,565.0
2023-02-27,565.0
