date,level
2023-02-19,747.0
2023-02-20,743.0
2023-02-21,741.0
2023-02-22,739.0
2023-02-23,735.0
2023-02-24,734.0
2023-02-25,732.0
2023-02-26,730.0
2023-02-27,728.0
