date,level
2023-02-19,161.0
2023-02-20,159.0
2023-02-21,157.0
2023-02-22,159.0
2023-02-23,160.0
2023-02-24,161.0
2023-02-25,162.0
2023-02-26,162.0
2023-02-27,162.0
