date,level
2023-02-19,311.0
2023-02-20,309.0
2023-02-21,308.0
2023-02-22,307.0
2023-02-23,308.0
2023-02-24,308.0
2023-02-25,308.0
2023-02-26,309.0
2023-02-27,309.0
