date,level
2023-02-19,33.0
2023-02-20,33.0
2023-02-21,33.0
2023-02-22,33.0
2023-02-23,33.0
2023-02-24,34.0
2023-02-25,35.0
2023-02-26,35.0
2023-02-27,35.0
