date,level
2023-02-19,399.0
2023-02-20,184.0
2023-02-21,77.0
2023-02-22,286.0
2023-02-23,47.0
2023-02-24,13.0
2023-02-25,2.0
2023-02-26,10.0
2023-02-27,27.0
