date,level
2023-02-19,558.0
2023-02-20,557.0
2023-02-21,559.0
2023-02-22,562.0
2023-02-23,567.0
2023-02-24,561.0
2023-02-25,558.0
2023-02-26,554.0
2023-02-27,553.0
