gauge_id,NSE
84026,-1.3298057560114431
84302,0.5989977564667228
84447,0.5273437672996493
84342,0.5245288110032538
19087,0.34396709919513613
4068,0.5890703507982142
70587,0.2329566739791853
9404,0.5592751573805077
75033,0.14506377751303767
19383,0.08272977135537796
72744,0.059010571050590155
72625,0.479056916810254
5013,0.7387552647224261
75664,-0.055128477963520384
10455,0.5232868626591065
19108,0.3221844426793725
71104,0.8225470457915095
70486,0.34248921715253566
10066,0.6016342917508157
70348,0.5134065426192367
84008,-0.04988022807660775
70533,0.5075183569528128
76454,0.2169874797007919
49110,-0.5790436166173851
76406,0.28205919090478604
48029,-0.6531732119414251
72577,0.5457405617079213
80222,-0.09112572175126821
12059,0.10825024958973295
5328,0.46064116955976164
77197,0.01233386625970656
12611,0.5131930939825017
7066,0.4158292965950696
70213,0.5522262437699497
11623,-1.1190911816765556
78013,0.05340506894762986
77329,-0.7289784511191444
72654,0.1322871026923481
48123,0.4763447811662873
10423,0.5352720816039142
4005,0.4251428687661247
78144,0.09514434281177553
72760,0.3392934169047931
4071,0.45707240808628335
72269,0.05706112245557882
6141,0.5771204624680386
72668,0.15952834859507048
10223,0.42131040006822573
78391,-1.674845997222688
72518,0.41236132814199566
5589,0.36061352200884456
6086,0.6518726021210333
80198,0.07437001659896025
7076,0.7680352647195847
72198,0.4150955619339851
11335,0.32250855895320973
3136,0.5661791320332279
8230,0.6616242750718884
4085,0.6762663045542192
70614,0.5060091388362247
76159,0.39669739160936646
49129,0.2648995695912424
4036,0.5614678649997126
5055,0.8164196638672983
75301,0.040671316119180845
80204,0.0716687912924695
9191,0.6588243521033486
5166,0.10910327625071459
3169,0.6588103010359289
49126,0.5419817427915415
75299,0.20513326391900566
9256,0.6663865213769282
77179,-0.29463394886936234
10489,0.46890966264357004
75740,0.2937118924722013
72327,0.38730406176804044
70345,0.6146437836094645
9304,-0.017853645707300192
5600,0.6722474110076627
10221,0.6220743187457823
6349,0.9017212771863512
9207,0.5321673140670107
5063,0.8693800614800204
5459,0.72335908959449
19153,0.2504123346268182
76130,0.645377955283447
72682,0.33736052116371773
10387,0.695652773899369
11309,0.3780454864654619
12239,0.22753711514614228
72716,0.33842026163730365
76417,0.3346932011048458
5254,0.6724594072687986
76512,-0.448431822535436
77217,0.20299792330205269
71193,0.7432196647715859
75389,-0.014016971275049306
9213,0.675455313546663
8150,-0.27505259909725366
76673,0.49782687806297854
5642,0.307703723838354
8251,0.5395935628764851
76494,0.275653123106521
78205,-0.033808771433127216
9216,0.5924701943996428
78507,0.07566630233187732
76355,-0.0399483048577538
80224,-0.02897431154726271
72721,0.5328110697219679
70117,0.5535360422709735
19313,0.03740724345454982
76176,0.5049671368175158
11571,0.40709304948228153
49095,
9282,0.6772603080557735
80236,0.028349113133084414
6424,0.45176641778425086
78345,0.09277289994274385
78017,0.04963718078603907
3577,0.6064621423452987
70589,0.5444728854354854
77362,0.058030708679222665
10349,0.6835865740463011
84011,-5.46322020810995
10713,-0.3476117344860954
75752,0.046335861986136484
48090,0.2670882110999947
10651,0.5366761828678411
5664,0.14015069348577713
84803,-0.4339259257788697
9403,0.42316569466727494
10117,0.20301619929537795
3073,0.401557067337727
70609,0.19320214450776552
77231,0.027991562305166973
10583,0.6152558327695019
1576,0.5402697515159467
76345,0.020363163167437137
9326,0.46226043599083266
84354,0.09897853627868514
2270,0.7727573789368242
70410,0.6574071792202939
3210,0.2527808148040942
77397,0.02627360269635548
72064,0.32647072999032467
76648,0.0066689227563319076
8375,0.530331090786736
75402,-0.06895185506097223
75359,-0.26688888235562014
78512,-0.7469155913115701
80220,-0.04851320622443911
11352,0.2903372303609134
83288,0.2816074822678041
75317,0.010574231166869397
78092,0.0108736387126247
70517,0.5160069361956847
70531,0.6204763769706236
10100,0.2663302933349726
77245,-0.23015963690244057
12189,0.4202605530251894
78130,0.02990238517921462
10591,0.13485615379184646
83174,0.020461967975644146
2058,0.5046239811618916
71277,0.3917833793532759
5277,0.5757595438615128
9415,0.695992164136118
7176,0.18025404908795506
76089,0.7161440908618373
7174,0.564030571116592
19049,-0.2636213287719533
83260,0.4365528846168454
10402,0.3568524000038542
5072,0.655775085170889
2090,0.08707891546930024
83350,0.33095720940284046
19172,0.6784337937322138
72566,0.4104146391490441
5383,0.6998257008361954
19382,0.5621400632605034
70459,0.6812883321043156
75561,0.31246615956054025
78275,0.06797552916012317
10150,-0.056137399560894474
82046,0.3156475848974073
75320,-0.01574069651750709
70586,0.64434024393852
9279,0.6564471149738147
72281,0.2775147150634062
4090,0.5898666100329315
77164,0.04617017654217437
80157,0.08350525231503081
10075,0.6697859364088862
10231,0.22129711544772035
70334,0.5633584331551122
75266,0.09091290154939746
9294,0.4931650303965931
5094,0.6480821843281013
77242,0.10340173028177824
9283,0.7343446269939504
7004,-0.08316524003278936
75699,0.12171803587017971
75106,0.11948198849921621
10329,0.34683626637947573
19063,-1.6828451827728759
3042,0.5188412759835914
