"Платформа: идентификатор локальный","Платформа: название","Широта точки (град., дес.доли град)","Долгота точки (град., дес.доли град)","Дата и время","Уровень воды над нулем поста","Уровень воды: аномалия","Уровень воды: среднее","Температура воды","Температура воздуха","Лед (припай): толщина","Осадки: количество  (код)","Осадки: длительность выпадения  (код)","Снег: высота","Дата","Организация: вид деятельности","Платформа: тип","Организация: идентификатор локальный","Организация: название","Геообъект: код","Геообъект: название","Geometry (точка, поверхность, сетка)","Единица данных::номер"
"75676","ВЕТЛУГА","57.85","45.8","2023-02-27 08:00:00","12.0","0.0","","","","","","","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110004056","Р.BETЛУГA","","1"
"75658","КАМКИНО","55.53","45.21","2023-02-27 08:00:00","202.0","-10.0","","","","","1","1","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003935","Р.ПЬЯHA","","2"
"75658","КАМКИНО","55.53","45.21","2023-02-25 08:00:00","215.0","-5.0","","","","","1","1","","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003935","Р.ПЬЯHA","","3"
"75658","КАМКИНО","55.53","45.21","2023-02-26 08:00:00","212.0","-3.0","","","","","0","0","","2023-02-26 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003935","Р.ПЬЯHA","","4"
"75658","КАМКИНО","55.53","45.21","2023-02-24 08:00:00","220.0","-7.0","","","","","0","0","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003935","Р.ПЬЯHA","","5"
"75658","КАМКИНО","55.53","45.21","2023-02-23 08:00:00","227.0","9.0","","","","","0","0","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003935","Р.ПЬЯHA","","6"
"75658","КАМКИНО","55.53","45.21","2023-02-22 08:00:00","218.0","10.0","","","","","1","1","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003935","Р.ПЬЯHA","","7"
"75658","КАМКИНО","55.53","45.21","2023-02-21 08:00:00","208.0","15.0","","","","","2","2","","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003935","Р.ПЬЯHA","","8"
"75646","ТУРГЕНЕВО","54.85","46.35","2023-02-27 08:00:00","173.0","0.0","","","","","","","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003778","Р.AЛATЫPЬ","","9"
"75646","ТУРГЕНЕВО","54.85","46.35","2023-02-25 08:00:00","173.0","0.0","","","","31","","","3","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003778","Р.AЛATЫPЬ","","10"
"75646","ТУРГЕНЕВО","54.85","46.35","2023-02-26 08:00:00","173.0","0.0","","","","","","","","2023-02-26 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003778","Р.AЛATЫPЬ","","11"
"75646","ТУРГЕНЕВО","54.85","46.35","2023-02-24 08:00:00","173.0","0.0","","","","","","","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003778","Р.AЛATЫPЬ","","12"
"75646","ТУРГЕНЕВО","54.85","46.35","2023-02-23 08:00:00","173.0","0.0","","","","","","","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003778","Р.AЛATЫPЬ","","13"
"75646","ТУРГЕНЕВО","54.85","46.35","2023-02-22 08:00:00","173.0","0.0","","","","","","","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003778","Р.AЛATЫPЬ","","14"
"75646","ТУРГЕНЕВО","54.85","46.35","2023-02-21 08:00:00","173.0","0.0","","","","","","","","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003778","Р.AЛATЫPЬ","","15"
"75627","ПОРЕЦКОЕ","55.18","46.35","2023-02-25 08:00:00","","","","","","","","","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","16"
"75627","ПОРЕЦКОЕ","55.18","46.35","2023-02-26 08:00:00","","","","","","","","","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","17"
"75627","ПОРЕЦКОЕ","55.18","46.35","2023-02-27 08:00:00","157.0","2.0","","","","","","","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","18"
"75627","ПОРЕЦКОЕ","55.18","46.35","2023-02-25 08:00:00","154.0","0.0","","","","49","","","3","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","19"
"75627","ПОРЕЦКОЕ","55.18","46.35","2023-02-26 08:00:00","155.0","1.0","","","","","","","","2023-02-26 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","20"
"75627","ПОРЕЦКОЕ","55.18","46.35","2023-02-23 08:00:00","","","","","","","","","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","21"
"75627","ПОРЕЦКОЕ","55.18","46.35","2023-02-24 08:00:00","154.0","1.0","","","","","","","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","22"
"75627","ПОРЕЦКОЕ","55.18","46.35","2023-02-23 08:00:00","153.0","0.0","","","","","","","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","23"
"75627","ПОРЕЦКОЕ","55.18","46.35","2023-02-22 08:00:00","153.0","-1.0","","","","","","","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","24"
"75627","ПОРЕЦКОЕ","55.18","46.35","2023-02-21 08:00:00","154.0","0.0","","","","","","","","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","25"
"75625","АЛАТЫРЬ","54.85","46.6","2023-02-27 08:00:00","102.0","1.0","","0.0","-1.0","","","","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","26"
"75625","АЛАТЫРЬ","54.85","46.6","2023-02-25 08:00:00","100.0","3.0","","0.0","-16.0","45","","","4","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","27"
"75625","АЛАТЫРЬ","54.85","46.6","2023-02-26 08:00:00","101.0","1.0","","0.0","-1.0","","","","","2023-02-26 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","28"
"75625","АЛАТЫРЬ","54.85","46.6","2023-02-24 08:00:00","97.0","9.0","","0.0","-15.0","","","","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","29"
"75625","АЛАТЫРЬ","54.85","46.6","2023-02-23 08:00:00","88.0","8.0","","0.0","-17.0","","","","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","30"
"75625","АЛАТЫРЬ","54.85","46.6","2023-02-22 08:00:00","80.0","-5.0","","0.0","-12.0","","","","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","31"
"75625","АЛАТЫРЬ","54.85","46.6","2023-02-21 08:00:00","85.0","-8.0","","0.0","-9.0","","","","","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003506","Р.CУPA","","32"
"75624","СУРСКОЕ","54.46","46.71","2023-02-21 08:00:00","666.0","4.0","","","","","","","","2023-02-25 05:35:00.0","53","ГП","29","ПРИВОЛЖСКОЕ УГМС","110003506","Р.СУРА","","33"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-26 23:00:00","171.0","","","0.9","","","","","","2023-02-26 20:00:00.0","","","","","","","","469"
"75624","СУРСКОЕ","54.46","46.71","2023-02-22 08:00:00","667.0","1.0","","","","","","","","2023-02-25 05:35:00.0","53","ГП","29","ПРИВОЛЖСКОЕ УГМС","110003506","Р.СУРА","","34"
"75624","СУРСКОЕ","54.46","46.71","2023-02-23 08:00:00","667.0","0.0","","","","","","","","2023-02-25 05:35:00.0","53","ГП","29","ПРИВОЛЖСКОЕ УГМС","110003506","Р.СУРА","","35"
"75624","СУРСКОЕ","54.46","46.71","2023-02-24 08:00:00","667.0","0.0","","","","","","","","2023-02-25 05:35:00.0","53","ГП","29","ПРИВОЛЖСКОЕ УГМС","110003506","Р.СУРА","","36"
"75624","СУРСКОЕ","54.46","46.71","2023-02-25 08:00:00","668.0","1.0","","","","49","","","6","2023-02-25 05:35:00.0","53","ГП","29","ПРИВОЛЖСКОЕ УГМС","110003506","Р.СУРА","","37"
"75620","ПЕНЗА (ГП ПРИ ПЕНЗЕНСКОМ ЦГМС)","53.21","45.03","2023-02-25 08:00:00","-38.0","0.0","","1.0","","","","","","2023-02-25 05:35:00.0","","","","","","","","38"
"75620","ПЕНЗА (ГП ПРИ ПЕНЗЕНСКОМ ЦГМС)","53.21","45.03","2023-02-24 08:00:00","-38.0","0.0","","1.0","","","","","","2023-02-24 05:35:00.0","","","","","","","","39"
"75620","ПЕНЗА (ГП ПРИ ПЕНЗЕНСКОМ ЦГМС)","53.21","45.03","2023-02-23 08:00:00","-38.0","0.0","","1.0","","","","","","2023-02-23 05:35:00.0","","","","","","","","40"
"75620","ПЕНЗА (ГП ПРИ ПЕНЗЕНСКОМ ЦГМС)","53.21","45.03","2023-02-27 08:00:00","-35.0","3.0","","1.0","","","","","","2023-02-27 05:35:00.0","","","","","","","","41"
"75620","ПЕНЗА (ГП ПРИ ПЕНЗЕНСКОМ ЦГМС)","53.21","45.03","2023-02-22 08:00:00","-38.0","3.0","","1.0","","","","","","2023-02-22 05:35:00.0","","","","","","","","42"
"75620","ПЕНЗА (ГП ПРИ ПЕНЗЕНСКОМ ЦГМС)","53.21","45.03","2023-02-21 08:00:00","-41.0","0.0","","1.0","","","","","","2023-02-21 05:40:00.0","","","","","","","","43"
"75608","ХАХАЛЫ","56.65","44.66","2023-02-27 08:00:00","212.0","0.0","","","","","6","3","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003444","Р.KEPЖEHEЦ","","44"
"75608","ХАХАЛЫ","56.65","44.66","2023-02-25 08:00:00","213.0","0.0","","","","40","1","0","3","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003444","Р.KEPЖEHEЦ","","45"
"75608","ХАХАЛЫ","56.65","44.66","2023-02-26 08:00:00","212.0","-1.0","","","","","2","2","","2023-02-26 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003444","Р.KEPЖEHEЦ","","46"
"75608","ХАХАЛЫ","56.65","44.66","2023-02-24 08:00:00","213.0","0.0","","","","","0","0","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003444","Р.KEPЖEHEЦ","","47"
"75608","ХАХАЛЫ","56.65","44.66","2023-02-23 08:00:00","213.0","-1.0","","","","","0","0","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003444","Р.KEPЖEHEЦ","","48"
"75608","ХАХАЛЫ","56.65","44.66","2023-02-22 08:00:00","214.0","1.0","","","","","1","2","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003444","Р.KEPЖEHEЦ","","49"
"75608","ХАХАЛЫ","56.65","44.66","2023-02-21 08:00:00","213.0","0.0","","","","","4","3","","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003444","Р.KEPЖEHEЦ","","50"
"75605","КСТОВО","56.11","44.21","2023-02-27 08:00:00","147.0","1.0","146.0","","","","","","","2023-02-27 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003420","Р.KУДЬMA","","51"
"75605","КСТОВО","56.11","44.21","2023-02-25 08:00:00","146.0","-1.0","146.0","","","","","","","2023-02-26 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003420","Р.KУДЬMA","","52"
"75605","КСТОВО","56.11","44.21","2023-02-26 08:00:00","146.0","0.0","146.0","","","","","","","2023-02-26 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003420","Р.KУДЬMA","","53"
"75605","КСТОВО","56.11","44.21","2023-02-23 08:00:00","146.0","3.0","144.0","","","","","","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003420","Р.KУДЬMA","","54"
"75605","КСТОВО","56.11","44.21","2023-02-24 08:00:00","147.0","1.0","147.0","","","","","","","2023-02-24 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003420","Р.KУДЬMA","","55"
"75605","КСТОВО","56.11","44.21","2023-02-22 08:00:00","143.0","0.0","141.0","","","","","","","2023-02-22 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003420","Р.KУДЬMA","","56"
"75605","КСТОВО","56.11","44.21","2023-02-21 08:00:00","143.0","-3.0","146.0","","","","","","","2023-02-21 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","110003420","Р.KУДЬMA","","57"
"75591","ЛУХ","57.01","42.26","2023-02-26 08:00:00","35.0","0.0","","","","","","","","2023-02-27 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003360","Р.ЛУX","","58"
"75591","ЛУХ","57.01","42.26","2023-02-27 08:00:00","35.0","0.0","","","","","","","","2023-02-27 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003360","Р.ЛУX","","59"
"75591","ЛУХ","57.01","42.26","2023-02-24 08:00:00","34.0","1.0","","","","","","","","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003360","Р.ЛУX","","60"
"75591","ЛУХ","57.01","42.26","2023-02-25 08:00:00","35.0","1.0","","","","8","","","1","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003360","Р.ЛУX","","61"
"75591","ЛУХ","57.01","42.26","2023-02-22 08:00:00","33.0","0.0","","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003360","Р.ЛУX","","62"
"75591","ЛУХ","57.01","42.26","2023-02-23 08:00:00","33.0","0.0","","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003360","Р.ЛУX","","63"
"75591","ЛУХ","57.01","42.26","2023-02-21 08:00:00","33.0","0.0","","","","","","","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003360","Р.ЛУX","","64"
"75586","ШУЯ","56.85","41.36","2023-02-26 08:00:00","66.0","1.0","","","","","","","","2023-02-27 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003325","Р.TEЗA","","65"
"75586","ШУЯ","56.85","41.36","2023-02-27 08:00:00","67.0","1.0","","","","","","","","2023-02-27 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003325","Р.TEЗA","","66"
"75586","ШУЯ","56.85","41.36","2023-02-24 08:00:00","65.0","1.0","","","","","","","","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003325","Р.TEЗA","","67"
"75586","ШУЯ","56.85","41.36","2023-02-25 08:00:00","65.0","0.0","","","","10","","","3","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003325","Р.TEЗA","","68"
"75586","ШУЯ","56.85","41.36","2023-02-22 08:00:00","64.0","-1.0","","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003325","Р.TEЗA","","69"
"75586","ШУЯ","56.85","41.36","2023-02-23 08:00:00","64.0","0.0","","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003325","Р.TEЗA","","70"
"75586","ШУЯ","56.85","41.36","2023-02-21 08:00:00","65.0","-1.0","","","","","","","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003325","Р.TEЗA","","71"
"75576","КИБЕРГИНО","56.65","40.35","2023-02-26 08:00:00","122.0","3.0","","","","","995","","","2023-02-27 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003225","Р.HEPЛЬ","","72"
"75576","КИБЕРГИНО","56.65","40.35","2023-02-27 08:00:00","124.0","2.0","","","","","3","","","2023-02-27 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003225","Р.HEPЛЬ","","73"
"75576","КИБЕРГИНО","56.65","40.35","2023-02-24 08:00:00","118.0","2.0","","","","","0","0","","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003225","Р.HEPЛЬ","","74"
"75576","КИБЕРГИНО","56.65","40.35","2023-02-25 08:00:00","119.0","1.0","","","","26","2","","5","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003225","Р.HEPЛЬ","","75"
"75576","КИБЕРГИНО","56.65","40.35","2023-02-22 08:00:00","114.0","2.0","","","","","0","0","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003225","Р.HEPЛЬ","","76"
"75576","КИБЕРГИНО","56.65","40.35","2023-02-23 08:00:00","116.0","2.0","","","","","995","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003225","Р.HEPЛЬ","","77"
"75576","КИБЕРГИНО","56.65","40.35","2023-02-21 08:00:00","112.0","2.0","","","","","3","","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003225","Р.HEPЛЬ","","78"
"75556","ГАЛИЦЫ","56.18","42.86","2023-02-27 08:00:00","159.0","-1.0","","","","","","","","2023-02-27 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","79"
"75556","ГАЛИЦЫ","56.18","42.86","2023-02-25 08:00:00","162.0","-4.0","","","","42","","","4","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","80"
"75556","ГАЛИЦЫ","56.18","42.86","2023-02-26 08:00:00","160.0","-2.0","","","","","","","","2023-02-26 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","81"
"75556","ГАЛИЦЫ","56.18","42.86","2023-02-24 08:00:00","166.0","-3.0","","","","","","","","2023-02-24 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","82"
"75556","ГАЛИЦЫ","56.18","42.86","2023-02-22 08:00:00","172.0","-3.0","","","","","","","","2023-02-22 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","83"
"75556","ГАЛИЦЫ","56.18","42.86","2023-02-23 08:00:00","169.0","-3.0","","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","84"
"75556","ГАЛИЦЫ","56.18","42.86","2023-02-21 08:00:00","175.0","-2.0","","","","","","","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","85"
"75555","ВЯЗНИКИ","56.25","42.16","2023-02-27 08:00:00","11.0","0.0","","","","","","","","2023-02-27 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","86"
"75555","ВЯЗНИКИ","56.25","42.16","2023-02-25 08:00:00","10.0","1.0","","","","54","","","5","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","87"
"75555","ВЯЗНИКИ","56.25","42.16","2023-02-26 08:00:00","11.0","1.0","","","","","","","","2023-02-26 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","88"
"75555","ВЯЗНИКИ","56.25","42.16","2023-02-24 08:00:00","9.0","1.0","","","","","","","","2023-02-24 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","89"
"75555","ВЯЗНИКИ","56.25","42.16","2023-02-22 08:00:00","6.0","-1.0","","","","","","","","2023-02-22 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","90"
"75555","ВЯЗНИКИ","56.25","42.16","2023-02-23 08:00:00","8.0","2.0","","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","91"
"75555","ВЯЗНИКИ","56.25","42.16","2023-02-21 08:00:00","7.0","-1.0","","","","","","","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","92"
"75553","КОВРОВ","56.38","41.3","2023-02-27 08:00:00","-70.0","-1.0","","","","","","","","2023-02-27 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","93"
"75553","КОВРОВ","56.38","41.3","2023-02-25 08:00:00","-68.0","0.0","","","","24","","","1","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","94"
"75553","КОВРОВ","56.38","41.3","2023-02-26 08:00:00","-69.0","-1.0","","","","","","","","2023-02-26 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","95"
"75553","КОВРОВ","56.38","41.3","2023-02-24 08:00:00","-68.0","0.0","","","","","","","","2023-02-24 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","96"
"75553","КОВРОВ","56.38","41.3","2023-02-22 08:00:00","-67.0","-2.0","","","","","","","","2023-02-22 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","97"
"75553","КОВРОВ","56.38","41.3","2023-02-23 08:00:00","-68.0","-1.0","","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","98"
"75553","КОВРОВ","56.38","41.3","2023-02-21 08:00:00","-65.0","0.0","","","","","","","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","Р.KЛЯЗЬMA","","99"
"75551","ОРЕХОВО-ЗУЕВО","55.8","38.98","2023-02-27 08:00:00","125.0","3.0","","","","","","","","2023-02-27 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","P.KЛЯЗЬMA","","100"
"75551","ОРЕХОВО-ЗУЕВО","55.8","38.98","2023-02-26 08:00:00","122.0","16.0","","","","","","","","2023-02-26 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","P.KЛЯЗЬMA","","101"
"75551","ОРЕХОВО-ЗУЕВО","55.8","38.98","2023-02-24 08:00:00","106.0","-1.0","","","","","","","","2023-02-24 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","P.KЛЯЗЬMA","","102"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-26 22:00:00","171.0","","","0.9","","","","","","2023-02-26 19:00:00.0","","","","","","","","470"
"75551","ОРЕХОВО-ЗУЕВО","55.8","38.98","2023-02-25 08:00:00","106.0","0.0","","","","","","","","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","P.KЛЯЗЬMA","","103"
"75551","ОРЕХОВО-ЗУЕВО","55.8","38.98","2023-02-22 08:00:00","109.0","-8.0","","","","","","","","2023-02-22 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","P.KЛЯЗЬMA","","104"
"75551","ОРЕХОВО-ЗУЕВО","55.8","38.98","2023-02-23 08:00:00","107.0","-2.0","","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","P.KЛЯЗЬMA","","105"
"75551","ОРЕХОВО-ЗУЕВО","55.8","38.98","2023-02-21 08:00:00","117.0","1.0","","","","","","","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110003115","P.KЛЯЗЬMA","","106"
"75518","КНЯЖЕВО","53.76","41.8","2023-02-26 08:00:00","165.0","1.0","","0.0","1.0","","","","","2023-02-26 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110002868","Р.ЦHA","","107"
"75518","КНЯЖЕВО","53.76","41.8","2023-02-23 08:00:00","164.0","1.0","","0.0","-16.0","","","","","2023-02-27 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110002868","Р.ЦHA","","108"
"75518","КНЯЖЕВО","53.76","41.8","2023-02-24 08:00:00","164.0","0.0","","0.0","-13.0","","","","","2023-02-27 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110002868","Р.ЦHA","","109"
"75518","КНЯЖЕВО","53.76","41.8","2023-02-25 08:00:00","164.0","0.0","","0.0","-2.0","","","","","2023-02-27 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110002868","Р.ЦHA","","110"
"75518","КНЯЖЕВО","53.76","41.8","2023-02-26 08:00:00","165.0","1.0","","0.0","1.0","","","","","2023-02-27 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110002868","Р.ЦHA","","111"
"75518","КНЯЖЕВО","53.76","41.8","2023-02-27 08:00:00","166.0","1.0","","0.0","-1.0","","","","","2023-02-27 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110002868","Р.ЦHA","","112"
